,0
53824,333580499
53825,1396283396
53826,1543994695
53827,1401865139
53828,88486742
53829,568052182
53830,377466039
53831,90026145
53832,374363063
53833,1604741141
53834,1682490115
53835,1361705472
53836,54663713
53837,3377342136
53838,1656702119
53839,249434202
53840,473789455
53841,1896040413
53842,1851639982
53843,126267635
53844,79456711
53845,51417616
53846,14216868
53847,6674842
53848,79456711
53849,6674842
53850,116879255
53851,620837001
53852,11890878
53853,1318538509
53854,89758318
53855,102451396
53856,318456905
53857,250268287
53858,74173488
53859,573412630
53860,605020093
53861,1873478598
53862,1716041699
53863,484080783
53864,614721997
53865,364579738
53866,408075143
53867,485636573
53868,126525860
53869,1355626568
53870,1518599674
53871,51504834
53872,1370188890
53873,1508359175
53874,335940342
53875,280267667
53876,549823582
53877,477533828
53878,364533611
53879,382787916
53880,316585230
53881,427397138
53882,436041498
53883,484837145
53884,1564510
53885,1403307069
53886,266530388
53887,1570701444
53888,299936322
53889,1987941299
53890,550046502
53891,455725329
53892,1987941299
53893,1475753976
53894,436477128
53895,624590558
53896,1368684933
53897,555612362
53898,376319644
53899,398422008
53900,588863425
53901,1580274827
53902,2138430000
53903,1676303531
53904,67542059
53905,19981992
53906,79380585
53907,124810113
53908,313661981
53909,1685438878
53910,2047529038
53911,370046512
53912,135502151
53913,271952039
53914,620529886
53915,538659192
53916,1313304213
53917,397417200
53918,576735276
53919,433310722
53920,1778869032
53921,2055546884
53922,1608167485
53923,249895515
53924,105253716
53925,133148678
53926,132609766
53927,18982532
53928,43772457
53929,407290748
53930,429827610
53931,84824389
53932,429827610
53933,106534512
53934,41019965
53935,437707797
53936,2061880307
53937,358128927
53938,477255718
53939,493693996
53940,136241185
53941,287742806
53942,313278085
53943,67391841
53944,1317500866
53945,1348656427
53946,613362728
53947,281786660
53948,388350917
53949,1325095400
53950,349081773
53951,373696213
53952,1757930690
53953,1932894229
53954,2027317316
53955,3721048713
53956,2087764104
53957,3301672464
53958,2092693655
53959,391138836
53960,3249020723
53961,1535616309
53962,341790436
53963,1765449117
53964,3217426383
53965,3723988696
53966,1939939745
53967,1
53968,36693443
53969,50896457
53970,73012168
53971,125945035
53972,62389657
53973,115385598
53974,1440076357
53975,472732430
53976,48595825
53977,595438644
53978,495418028
53979,270691599
53980,106229102
53981,87610268
53982,9110748
53983,86814481
53984,2850741
53985,35933354
53986,12991942
53987,285695285
53988,50563152
53989,32677925
53990,42599593
53991,42158735
53992,534885845
53993,74283694
53994,443675056
53995,331477001
53996,5847679
53997,38764299
53998,399061322
53999,17943974
54000,11046340
54001,1513868071
54002,76022030
54003,627882686
54004,835700
54005,331765045
54006,539964219
54007,412163658
54008,9078407
54009,100687895
54010,2081856319
54011,76280932
54012,37445546
54013,55397298
54014,78166456
54015,332572620
54016,391820691
54017,8917327
54018,336340119
54019,14195809
54020,65834007
54021,65321391
54022,132708577
54023,1413548
54024,40528181
54025,19154152
54026,93764562
54027,425331
54028,7133653
54029,35629807
54030,31073096
54031,3617313
54032,35003973
54033,373226505
54034,41299586
54035,1375776698
54036,506649610
54037,254895454
54038,42158735
54039,35276287
54040,338860865
54041,423764606
54042,405504896
54043,1847875940
54044,301040404
54045,1499229577
54046,548541270
54047,101851131
54048,1907189717
54049,54018445
54050,1590851653
54051,493943136
54052,541750500
54053,1400714339
54054,563929765
54055,362453527
54056,447182983
54057,121348760
54058,60096
54059,13964215
54060,83796557
54061,369506693
54062,2755480
54063,41373593
54064,252634205
54065,64255828
54066,280371703
54067,280371703
54068,427479553
54069,504613742
54070,2755480
54071,257233216
54072,344523065
54073,344523065
54074,102956611
54075,136334000
54076,246289723
54077,503671888
54078,455647790
54079,363512847
54080,101018850
54081,1657713532
54082,71535419
54083,1526465520
54084,1926791670
54085,3244177477
54086,1577187221
54087,65564874
54088,1540219336
54089,258556505
54090,19440023
54091,130642676
54092,82537038
54093,67022306
54094,450962620
54095,2001369246
54096,436117581
54097,445932100
54098,436117581
54099,6898938
54100,52652430
54101,108571467
54102,54503363
54103,42158735
54104,467108967
54105,311528057
54106,7395512
54107,247653735
54108,101834019
54109,53908351
54110,88391594
54111,80280398
54112,285714636
54113,374140434
54114,566532499
54115,122783656
54116,1387817438
54117,1432121281
54118,503256333
54119,558273530
54120,492492664
54121,344214669
54122,287370418
54123,50004750
54124,380989977
54125,406917449
54126,309880353
54127,607279582
54128,1358216575
54129,1310052959
54130,54367041
54131,426202309
54132,368529649
54133,1367526764
54134,1726226161
54135,109956518
54136,1732565894
54137,2040764527
54138,3304278356
54139,1520076185
54140,530608372
54141,1808357644
54142,133776134
54143,82709147
54144,287392542
54145,1674139226
54146,35182171
54147,3724479
54148,8883747
54149,40750449
54150,49678532
54151,89909539
54152,34452928
54153,338560509
54154,1726001693
54155,418779967
54156,431766524
54157,35318648
54158,2741463
54159,31006769
54160,40059782
54161,51121845
54162,41835727
54163,334831709
54164,42794081
54165,53497998
54166,486000628
54167,83554125
54168,80150014
54169,405642078
54170,94827340
54171,50660232
54172,5558392
54173,8841428
54174,52748904
54175,2839842
54176,7222260
54177,1653903646
54178,133959055
54179,1742138
54180,438845409
54181,36323261
54182,280257842
54183,411362633
54184,92157586
54185,1458780099
54186,24779363
54187,538365687
54188,518034056
54189,535405979
54190,1661872299
54191,528835441
54192,349942919
54193,127287276
54194,134208901
54195,1832430450
54196,505507821
54197,2008927713
54198,400139153
54199,274875457
54200,481896652
54201,1716594969
54202,1293921973
54203,332492957
54204,248079669
54205,6327862
54206,93414477
54207,110042916
54208,76030684
54209,93453497
54210,35955707
54211,90659232
54212,78018330
54213,33536582
54214,111568962
54215,81863353
54216,126706729
54217,266591788
54218,411959687
54219,91798735
54220,115608708
54221,305121150
54222,82064024
54223,52742777
54224,82103946
54225,89905825
54226,55263908
54227,78723307
54228,51672072
54229,300912179
54230,348471082
54231,56647943
54232,19547590
54233,469472244
54234,61235041
54235,128006720
54236,432500840
54237,117949094
54238,29652491
54239,453046229
54240,2773937
54241,1555574
54242,17639381
54243,51525677
54244,82846004
54245,34467000
54246,61811878
54247,257232135
54248,72088788
54249,302395893
54250,82273756
54251,251495892
54252,246275119
54253,396709
54254,46286907
54255,105667731
54256,133752239
54257,114670139
54258,121357738
54259,138167
54260,7372271
54261,7372271
54262,1806931003
54263,1458633617
54264,133774620
54265,2003722002
54266,87891140
54267,381043913
54268,575022563
54269,1514553307
54270,1862283662
54271,554852024
54272,447403883
54273,109134699
54274,85909087
54275,1461802825
54276,1566588732
54277,506178688
54278,1290468476
54279,1442386555
54280,467101521
54281,33170527
54282,45719129
54283,17811545
54284,18793228
54285,7340378
54286,44601088
54287,44052142
54288,41403254
54289,30791559
54290,2817997
54291,1805069338
54292,1439239834
54293,53814993
54294,41290756
54295,517278743
54296,517487676
54297,1385987844
54298,1563064591
54299,51829132
54300,441131041
54301,416538690
54302,88422976
54303,1353345748
54304,1796788904
54305,436446611
54306,1315496501
54307,313984413
54308,3260255118
54309,1341844040
54310,619521164
54311,19099847
54312,78264223
54313,451228848
54314,275267463
54315,118504322
54316,316956761
54317,543139845
54318,273646524
54319,282763326
54320,308114994
54321,278379968
54322,575189792
54323,594844309
54324,595495813
54325,450218401
54326,34759011
54327,20159938
54328,2673370
54329,117930549
54330,269881322
54331,1447055178
54332,563147285
54333,46925966
54334,336267493
54335,117131497
54336,9421555
54337,1358548909
54338,104215676
54339,513144950
54340,1332401986
54341,390376803
54342,1301901757
54343,990465
54344,50875275
54345,1339398135
54346,2633021
54347,72379620
54348,62605097
54349,1518392874
54350,68728012
54351,484577997
54352,99001263
54353,52688662
54354,432705135
54355,378599953
54356,1491535148
54357,1750344369
54358,552868145
54359,1750344369
54360,1750344369
54361,285344
54362,416574944
54363,445910535
54364,115264166
54365,534390260
54366,277049815
54367,422351157
54368,625352766
54369,426512861
54370,1325095400
54371,13912224
54372,17473979
54373,15482675
54374,17846509
54375,19998700
54376,35232273
54377,9450308
54378,18608696
54379,96116791
54380,33065850
54381,37367577
54382,280437492
54383,37533998
54384,43721758
54385,445755842
54386,319192081
54387,284582353
54388,271039661
54389,124364914
54390,124364914
54391,268927040
54392,297678762
54393,6794084
54394,124364914
54395,124364914
54396,63020462
54397,105077329
54398,96788159
54399,491881838
54400,116273685
54401,488019425
54402,68568821
54403,68568821
54404,574172559
54405,488677526
54406,276096287
54407,385124430
54408,505443450
54409,620103084
54410,1429610434
54411,1374647987
54412,130256950
54413,608365564
54414,1392518004
54415,616515709
54416,1401247606
54417,1963424519
54418,1905372307
54419,1505007295
54420,3312528874
54421,476361347
54422,1481060802
54423,1338395105
54424,569642956
54425,504562689
54426,1348130694
54427,253378650
54428,385210568
54429,443563846
54430,1753560829
54431,645903624
54432,33686352
54433,33686352
54434,46294676
54435,126993284
54436,305567202
54437,61307270
54438,1788581588
54439,341188976
54440,11072768
54441,1667956276
54442,1645640681
54443,1329900851
54444,1464580106
54445,1484122210
54446,1497448473
54447,440542031
54448,262381702
54449,416951006
54450,81653478
54451,329952427
54452,385715846
54453,565070643
54454,352548501
54455,98886067
54456,435774408
54457,473269771
54458,118419040
54459,313796483
54460,332033014
54461,435774408
54462,325121607
54463,98886067
54464,359801145
54465,359801145
54466,407785115
54467,353943095
54468,414013630
54469,505525827
54470,63250672
54471,70887762
54472,392639802
54473,279365506
54474,507998495
54475,364268478
54476,337553206
54477,250938138
54478,1468127408
54479,1670043088
54480,41489043
54481,564990736
54482,1666253834
54483,1391140523
54484,48363190
54485,72479087
54486,122467409
54487,45750756
54488,57386650
54489,53891369
54490,445957875
54491,374288889
54492,6364686
54493,39501813
54494,479859765
54495,61160299
54496,358135419
54497,576171314
54498,319397120
54499,2741463
54500,47791965
54501,42273856
54502,3550124
54503,45444169
54504,50747309
54505,17657201
54506,283727919
54507,10556526
54508,2030019
54509,539124936
54510,372979837
54511,1296860243
54512,363501089
54513,357659704
54514,112256847
54515,321107856
54516,375966322
54517,383037283
54518,497447118
54519,557629359
54520,108171647
54521,541195356
54522,262693212
54523,351790467
54524,468006326
54525,320133559
54526,1809291725
54527,112256847
54528,91490896
54529,30626527
54530,8841953
54531,32280033
54532,698377
54533,34474947
54534,1805294
54535,33457789
54536,45059817
54537,338101095
54538,19133714
54539,52526341
54540,76304510
54541,96990110
54542,20047015
54543,43231831
54544,74173488
54545,561574955
54546,1442229917
54547,629999219
54548,1502973069
54549,271353242
54550,83083049
54551,498254623
54552,1563331581
54553,1461969562
54554,371851317
54555,340320961
54556,551349292
54557,55901194
54558,1688825387
54559,339522043
54560,62628285
54561,381300516
54562,1567576614
54563,1286274151
54564,549976356
54565,1325383392
54566,262172929
54567,1968107585
54568,56727634
54569,1867972187
54570,550130477
54571,277964446
54572,1618649715
54573,538867177
54574,439761636
54575,1377918690
54576,1445139537
54577,55893654
54578,44732018
54579,332292981
54580,303610526
54581,270534417
54582,37564492
54583,12106205
54584,1337993909
54585,613446653
54586,315748090
54587,607549150
54588,499460076
54589,255610941
54590,1329821968
54591,1686119558
54592,1514016234
54593,372536701
54594,114655581
54595,1370412034
54596,112043402
54597,1336874084
54598,560923909
54599,492354793
54600,115275369
54601,559030016
54602,33452712
54603,511716162
54604,529484837
54605,428556149
54606,94009498
54607,33508464
54608,12499203
54609,451819155
54610,251224732
54611,76216698
54612,375187446
54613,352351270
54614,1406006050
54615,77956638
54616,278596149
54617,591894460
54618,417578063
54619,1289852242
54620,1666561941
54621,311382028
54622,20542863
54623,32399294
54624,29945882
54625,49779961
54626,283471469
54627,36122075
54628,118129025
54629,59351182
54630,19925702
54631,9041484
54632,494954987
54633,34576076
54634,41022027
54635,50406715
54636,7006943
54637,49261087
54638,80518263
54639,137461974
54640,82728803
54641,31673378
54642,357358041
54643,1534591554
54644,135683562
54645,307388171
54646,293600021
54647,616643752
54648,72318753
54649,1797527646
54650,940197
54651,98684105
54652,279456271
54653,350407756
54654,132674524
54655,314131980
54656,402175160
54657,1539482120
54658,42158735
54659,7032018
54660,41306990
54661,1838471660
54662,1546509936
54663,2032280051
54664,572617893
54665,1744914388
54666,1931678822
54667,1812916802
54668,3375688611
54669,366184215
54670,560153389
54671,484485303
54672,563119974
54673,278965576
54674,1817724076
54675,3216007709
54676,3399868418
54677,1462934356
54678,1421851640
54679,38489070
54680,124554029
54681,134256216
54682,312007400
54683,1837466
54684,260932780
54685,399707697
54686,448509169
54687,405794522
54688,276756251
54689,1481652312
54690,328313175
54691,85338116
54692,408464194
54693,503753920
54694,100167517
54695,70249050
54696,351221102
54697,121704308
54698,361024210
54699,2152238
54700,349297957
54701,413296728
54702,116323304
54703,361589862
54704,258349424
54705,124938632
54706,358466013
54707,287061962
54708,343883148
54709,498364545
54710,401076689
54711,86806932
54712,381826680
54713,132442233
54714,117991266
54715,417796895
54716,579675234
54717,348675419
54718,424112178
54719,298790244
54720,1344809183
54721,381826680
